ID,pd_quantile_0.3,kurtosis_pearson,segment_07_std,burstiness,segment_07_max,autocorrelation__3,fft_coefficient__56__real,partial_autocorrelation__3,change_quantiles__ql_0.8__qh_1.0__isabs_False__f_agg_mean,fft_coefficient__51__real,change_quantiles__ql_0.4__qh_1.0__isabs_True__f_agg_var,change_quantiles__ql_0.0__qh_1.0__isabs_False__f_agg_var,moment__3,change_quantiles__ql_0.6__qh_1.0__isabs_False__f_agg_mean,diff_seg_09_min,fft_coefficient__57__imag,diff_seg_22_min,fft_coefficient__53__abs,change_quantiles__ql_0.6__qh_1.0__isabs_True__f_agg_var,fft_coefficient__50__imag,fft_coefficient__78__angle,segment_08_max,segment_03_std,pd_mad,fft_coefficient__53__imag,change_quantiles__ql_0.8__qh_1.0__isabs_True__f_agg_var,segment_15_max,fft_coefficient__ 0__imag,fft_coefficient__79__real,change_quantiles__ql_0.0__qh_0.2__isabs_False__f_agg_mean,fft_coefficient__80__imag,fft_coefficient__33__imag,fft_coefficient__89__imag,segment_16_std,agg_autocorrelation__var,diff_seg_10_min,segment_13_max,change_quantiles__ql_0.4__qh_1.0__isabs_False__f_agg_var,fft_coefficient__ 2__real,fft_coefficient__ 2__angle,fft_coefficient__22__real,autocorrelation__4,fft_coefficient__30__abs,segment_05_max,fft_coefficient__56__imag,fft_coefficient__66__abs,diff_seg_17_std,fft_coefficient__19__real,diff_seg_11_std,diff_seg_18_std,change_quantiles__ql_0.4__qh_0.6__isabs_False__f_agg_var,diff_seg_05_std,fft_coefficient__16__real,diff_seg_08_min,segment_23_max,fft_coefficient__73__abs,kstat__1,fft_coefficient__ 5__imag,max,diff_seg_07_min,diff_seg_15_std,diff_seg_03_min,fft_coefficient__97__angle,fft_coefficient__77__imag,mean,change_quantiles__ql_0.0__qh_0.4__isabs_True__f_agg_mean,fft_coefficient__76__abs,fft_coefficient__24__imag,fft_coefficient__ 4__angle,fft_coefficient__45__abs,diff_seg_21_std,fft_coefficient__24__abs,change_quantiles__ql_0.4__qh_1.0__isabs_False__f_agg_mean,change_quantiles__ql_0.0__qh_0.4__isabs_False__f_agg_var,fft_coefficient__58__imag,fft_coefficient__94__angle,fft_coefficient__13__imag,fft_coefficient__60__angle,fft_coefficient__26__abs,diff_seg_07_std,fft_coefficient__67__angle,fft_coefficient__52__angle,fft_coefficient__95__real,fft_coefficient__22__imag,fft_coefficient__67__abs,fft_coefficient__78__imag,fft_coefficient__45__angle,fft_coefficient__78__abs,fft_coefficient__11__abs,fft_coefficient__64__abs,spread_mad,fft_coefficient__34__real,fft_coefficient__ 0__angle,fft_coefficient__87__real,fft_coefficient__71__angle,fft_coefficient__32__angle,change_quantiles__ql_0.0__qh_0.2__isabs_False__f_agg_var,fft_coefficient__36__abs,fft_coefficient__67__real,fft_coefficient__22__abs
2016-05-02,-0.2728184554213824,-0.20545640927773284,-0.22499341385359767,0.1231436873590791,-0.22606418921059007,0.13107670243147854,0.24737425447336087,-0.43226024742250785,0.6934199036739667,0.988101129075623,-0.2712840330940297,-0.18548117110524642,-0.6790264575995815,0.544899767759184,-0.6444748607271519,0.19918759663979144,-0.16503632843183313,-0.11000467653757415,-0.19049255095836803,0.4893027955058751,-0.09797935956445959,-0.20692818563150894,0.47671284751548343,0.5657397385338331,0.13354021628734977,-0.11580768496385702,-0.23441706456101175,-0.47772069856646704,0.9474328182014033,-0.1575927606387663,0.6920693914905185,1.1810695210431261,-0.8298148977707391,-0.13353185129482292,-0.31311032700046265,-0.08394271314841607,0.5312023494766092,-0.3539395692919383,-0.5348494723526884,0.11312835048035864,-0.5182339520473097,0.12981891909322343,0.9906382744539114,0.6370254584848919,-0.6780448090323997,-0.28613234245695934,-0.18620149105474695,-0.7367753734438088,-0.10512969827143111,-0.21049383697171728,-0.16335225327965058,0.5143725376006618,-0.9760646446272616,-0.14166088626718082,-0.11558285237138434,-0.8566673266484628,0.3952517242012992,0.2415342476489939,0.4529841413556259,0.10985121126671,-0.15460768308860007,0.2662011226430964,1.100309915077375,-0.07210078528134432,0.3952517242012981,0.5490714994395269,-0.48009793656277533,0.12012244727405613,-0.5794079861451797,-0.8444782642524583,-0.14872766977476956,-0.5313849667201229,0.36616976706284543,-0.12191752853513209,-0.8918175762798447,0.4485623691830087,-1.5370295662972375,2.0721837159924115,-0.46965600903985133,-0.11533179122878745,0.5681771416919248,-0.7467016577680688,-0.4491770233204955,0.2118374166391154,0.6910224220187906,-1.9577089844983586,0.41645691793965683,0.29623631618609303,0.38780757044419567,-2.163887299052833,-0.1937934976753465,-0.8326269358963412,0.09508255201244764,0.8143567234064605,1.3795271135803036,0.35789738417558,-0.15834271974439626,-2.528364181104895,0.680717212723866,0.8762885421441426
2016-05-03,-0.273454036976041,-0.29074525551458125,-0.22470829014498558,0.2069829699714449,-0.22493926366934233,0.10288814466452945,-0.4136441602366007,-0.5351054595158019,0.16628963174558678,0.24984263270888563,-0.36765610641333535,-0.1633393930188911,-0.6365554281446983,0.5377234037052244,0.4034010607296342,-0.45829882639066166,-0.17554388727543133,0.44446863558387356,-0.41699657575204707,0.609515008659037,-0.3201058969579889,-0.20765564507703982,0.52644907342827,0.613957250991762,-0.3549670145649454,-0.4021801288689984,-0.2335671747418531,-0.5802763067306828,-0.8593545455644884,-0.14791448528024234,-0.3090758422259375,0.14644646099123038,-0.15910035996234606,-0.17388296763452882,-0.15681162110704236,-0.154145642337464,0.4868802925757324,-0.478354460285663,0.31721666140814203,-0.5434466809005318,0.17460748705840543,0.09640047737945869,-0.0009855472265854171,0.7186634859771853,0.4313225825969389,0.4035117495257759,-0.2054187879462101,-0.4907602091979532,-0.20456807939650448,-0.24636682230987647,-0.19426660459835332,0.3141167302470584,-0.26743903260846896,-0.15777777259764483,-0.11444308680599126,0.18540017150676874,0.245464204305396,0.26361294107046573,-0.1661837279059822,0.11184491274909056,-0.16394991050237104,0.4441011052399857,1.11919827675364,-0.214801810312606,0.2454642043053992,-0.40894495609863807,-0.5464635115703979,-0.6030689711815271,0.4030232787010844,-0.25177757822407065,-0.15918680574330776,-0.6717277071450366,0.10536447551936967,-0.041142484258597435,0.5052268907190991,0.16929385896194837,0.3504504082074827,-0.061319616873938436,0.2136057761950234,-0.11739470006531237,0.5281553109882215,0.21339405787906793,1.0180430566390601,0.5294852356213432,0.41919104641137955,0.6525351479948664,0.07377660418994168,0.21168229888234635,0.6154987547870095,0.1375313830964721,-0.5348873711737502,-0.3729219500500699,0.6788424789298806,0.8456059086558089,0.4453649304589386,-0.3634354359780691,-0.1583664195746027,-0.1356681246610411,0.5114987479574006,0.6677223546950336
2016-05-04,-0.27263307821988275,-0.2912657019127049,-0.22395277895430085,0.20559342526819463,-0.22495427451629174,0.10976737244922,-0.42844742863779706,-0.3980796065587135,0.008475501308104613,0.2518422228594054,-0.3618321397740335,-0.15762156653598164,-0.5497030035675428,-0.0058046808414469134,0.5876806277973313,-0.5131932639110225,-0.16574711789536364,0.3606036008877795,-0.46051410339504345,0.5740878168421674,-0.30196593556702256,-0.20803827448147838,0.4972075825747482,0.5509015267374181,-0.3708867819907064,-0.4111029129460119,-0.236928285053635,-0.5510930452167265,-0.757117610687918,-0.14304379366786046,-0.30552787443453266,0.31147842742668397,-0.2091673700129106,-0.14747468673045402,-0.1650945703926194,-0.13849758169738313,0.4227437616996856,-0.47110562488747804,0.2691834600027706,-0.522949813335828,0.06491307709547582,0.10207742677484685,-0.18304992126250533,0.6581163993586536,0.6677144821580052,0.22602290951181403,-0.22650382510686695,-0.5099516205688824,-0.17450826706635916,-0.21533078128224048,-0.19897424865699506,0.28754023722368544,-0.2975988322021748,-0.16048144137901185,-0.12087160315870271,0.6543744185301708,0.17366838430445553,0.466150880349712,-0.1809109728417785,0.11359712459025904,-0.16632844614576195,0.3859375479289784,-1.1361554048917293,-0.19721269219827306,0.17366838430445553,-0.40384713565107827,-0.5286968958356908,-0.46210265700899916,0.21865233492804953,-0.16699043282434844,-0.14438108980051853,-0.5451665821723896,0.3767168063792234,0.14212630196415563,0.6097261460682577,0.18454382472184536,0.31867924066739994,0.1116135354555177,0.04200294482596568,-0.11946914062776726,0.27117899478402663,0.18786717088707577,1.1162373901709512,0.7281150663886906,0.17374079706377352,0.6925890224278147,-0.07208226818306258,0.2780450374937744,0.4966374000627945,-0.05353649899794936,-0.6896218058995075,-0.31651622213416253,0.5919746512253089,0.9740662985882299,0.516621439759281,-0.20485061002801877,-0.15834983124535823,-0.08631161876543272,0.5054244929088747,0.37396279072647165
2016-05-05,-0.2720696414550902,-0.2327412679136795,-0.2225641404819882,0.2572762299808294,-0.2220898244387566,0.04286784134496889,-0.7024305258529082,-0.30520981044916284,0.8487457331258736,1.7390546523377188,-0.269958999324233,0.6171418033152182,-0.9705926715373008,1.2301894340859831,1.4708258682838795,0.031762259501151045,-0.17531072925513302,1.0069299029113001,-0.25725259952748775,0.8918884997307269,-0.09912684356367178,-0.2072819365109647,1.0016815585939574,1.094868001736729,0.2125503059739193,-0.3984227435904663,-0.2342407279656821,-0.7728182594770397,1.442252253594488,-0.1423157335545643,0.07195141600408994,0.06199095663040874,-0.15186295827018212,-0.16676753023743981,0.0761039494412393,-0.13916219465542054,1.8534214891487506,-0.2894203316000108,0.32075559468746045,-0.3782575930135806,0.04357829999326268,0.03494636626543255,0.05368179411109647,1.4784913018343955,1.1618127699558316,0.9179795551243163,-0.18092224218213307,-1.0416567428392505,-0.08887712018765771,-0.0615263243732795,-0.11762819558579331,0.2312859848824203,-0.2811287088557501,-0.15682479548293274,-0.11978637425160424,0.6215418085605583,0.795305906134787,0.7603123417103378,0.47401982094805073,0.11164367723836,-0.16193956014234764,0.29956949687152157,1.0756398102190867,-0.2135346365224446,0.7953059061348008,-1.178280087309168,2.328975602074749,-0.7299125828215771,0.39757745235114805,-0.5984387549974469,-0.1550210497207366,-1.0367212655838134,1.2341015355818705,-1.1592758197950814,1.2106124384874037,0.11977478508142755,0.8867814909393621,0.5984383951194617,0.6697667605777415,-0.1138108082614295,1.0636913860020492,-0.021785075306693356,0.7860612565549813,1.067468703075189,1.4278391967219972,-1.9355208095756753,-0.2119537795986397,-0.0038060066711618676,0.8535043703483297,1.2079067684501503,1.3225186212773687,-0.2819000398708791,0.34730185367639077,0.792159405721386,1.001385865856034,0.18243820397127258,-0.15835578470501707,-0.24690392053593452,1.6785129578556484,0.8199470627610098
2016-05-06,-0.2719830096314375,-0.2563919756825656,-0.22379179644752817,0.243201067253177,-0.22358167270604834,0.12241427857844746,-0.4818099641651124,-1.3906129389741642,0.5479480437089904,2.105749615519062,-0.3000773419359968,0.2921915641508648,-2.606073023735942,0.5215797426188494,-0.07568205001893931,0.007583496661299989,-0.17430872669654854,1.8267808259821465,-0.32412145304829887,1.892525000902593,-0.09417330993440153,-0.20489185913092992,2.0237637612833628,1.9399161461187662,0.3801868184587207,-0.3995495681361091,-0.23576768811309382,-1.593921324604003,-0.6708638174645549,-0.14440865721527696,0.11260964930452985,-0.054908379437427615,-0.16457986646010397,-0.1532272399655596,-0.24972937220477592,-0.06881335281491309,2.759953228133405,-0.3002822561833344,-0.7808558131325275,-0.8381158613014472,-0.022737823200134222,0.11006605494500016,0.2995554584452113,2.270587531110262,0.9262166620846924,1.3902188497292454,-0.15020663278723634,-1.067316637067114,-0.05906962681233807,-0.0493652917241819,-0.07815178219579502,0.309071180031793,-0.19603053191004963,-0.15291921274158285,-0.12002602274017417,1.2986052540298916,1.7722146732558046,0.6029251140748062,0.9021474119728512,0.11201917953281942,-0.1511710464130392,0.14753688645051638,-1.1371661183402648,-0.45640148156917076,1.7722146732558066,-0.048622818452406416,-0.5255203924749093,-0.8741825256008231,0.820363600143993,-0.6135134672817508,-0.15603348994823335,-1.2903952279766164,0.2602233771411314,-0.2106078606569913,1.3884906006674873,0.25602978036245433,1.04309687992139,0.21739732440984344,-0.114884113825709,-0.10947418934630965,1.6990016204494853,0.6462404697420927,0.665353338675076,1.0899205764528093,0.9156843347437459,-1.8875900030445565,0.008087582777367595,0.11753280969599386,0.9970915384794233,1.350124729653962,2.1200964935454456,-0.06539763666125778,0.42643125517085295,0.5943336014906623,1.5862468894889945,0.1226046601899106,-0.15832296608799862,0.14942812789834992,1.584057784280061,0.9091514679428708
2016-05-09,-0.27283526063353597,-0.0741018166831993,-0.22565611893615495,0.23810899064384886,-0.2254511692859691,0.09136394305374732,0.20251429573580523,1.4165187124210625,0.5775936992898157,-0.024553812583961172,-0.17669141258127968,2.0986422729496974,-1.0400727264492888,0.33863214463284125,-0.6178293846875751,0.005642639947621633,-0.17507986279037405,-1.423757190155661,-0.0799139682822984,2.139512481576588,0.1773400562991233,-0.20695695658774374,2.0919547162427894,1.4835799556958111,-0.32167385916247604,-0.1882453945474347,-0.23632744220549062,-1.8382450016104566,0.9084104849882737,-0.15312175017301935,0.825642327339715,1.4332929385480209,-0.6306424870779618,-0.1623627797670652,-0.9633455676999929,-0.1493847628496375,0.724249763958765,-0.09606991214196689,-0.34689235441266614,0.02678417648412811,-0.8202815032021632,0.12029690403159217,0.6983363825833179,0.83512307018088,-0.8883360448243239,0.3299419266668149,-0.16501701827692947,-0.45441979867721743,-0.07131982327724269,0.15250293662668765,-0.057806883903783746,0.3605240296557156,-0.7606885127546704,-0.15859652623642154,-0.11837112966811188,-1.6369287479594294,1.4584295202415063,0.5287718434478744,1.697073716898751,0.11109876220339535,-0.16156399872582353,0.40255799143526594,0.8200065903723622,-0.303907610502241,1.4584295202415254,-0.010865506057729383,-0.48137758525841756,0.7523621895865094,-1.463210796275966,-1.2722020757512893,-0.15952751769815116,0.8182961738768219,0.13834272134031045,-0.7020239918244924,-0.75121624572214,0.82641673004021,-1.1314608708095901,2.5683213206875894,-0.6450902353795765,-0.10507057853293994,1.0992595854951468,-0.25179785371925095,0.013716407034602278,-0.5771745120679664,0.10023196707854158,-1.90902313304013,-0.08164404931618248,0.09329581993870124,0.5244378762270867,-0.8093308791485031,2.913274280787766,-1.4252386503940706,-0.6825013225162708,0.914521402314704,0.17895919208747701,0.016595774274511275,-0.1583347232265066,-2.328848673877395,0.7525220566222182,-0.3159846003587157
2016-05-10,-0.272751840926432,-0.2865137005573766,-0.22274897206412314,0.21143569803177967,-0.22300155549315542,0.09559004643560588,-0.6135063720507384,-0.14266718822397112,0.21523857710508426,0.1987368183114393,-0.303386762767649,-0.06619047888106643,-0.6466194452152233,0.03891331541996253,0.751355681306249,-0.35456457962391313,-0.17213290734088574,0.49947399708259843,-0.35716892092211133,0.7780249208720637,-0.34336509096161705,-0.20778242638934957,0.7751734669081867,0.6403093882037982,-0.38382076623459105,-0.3470332766831146,-0.23461934491669556,-0.7177057118554149,-0.8805652254485563,-0.14410203367324348,-0.29312005788609075,0.2593949339983649,-0.13082714060606074,-0.16953322211508623,-0.21201856910384642,-0.15352545718829572,0.2488972785656359,-0.3574451309945401,-0.15008870190064041,-0.4052556108700115,0.18865451407644487,0.09315938576553899,-0.1631734331997872,0.46550935834034224,0.574459503495256,0.2898863485724676,-0.2302254845888743,-0.5520622852446401,-0.10837574084892873,-0.0901726756663644,-0.14113743467339532,0.4894200702416375,-0.2401233661235525,-0.1579026654418135,-0.11932993791367177,0.2507487238888599,0.2752747175288989,0.4592875723427257,-0.1572711351155605,0.111769911162496,-0.1614642456450115,0.1471280630396918,-1.1310735820534012,-0.22943247518454316,0.2752747175288957,-0.3008635412373254,-0.5592413847313162,-0.6377346585205957,0.4282636566136966,-0.45104913918499945,-0.15573779079573338,-0.6784613233050444,0.10629627814860036,0.2683118879965444,0.7136330001079395,0.2080379886077408,0.5817390945816633,-0.12466112943542465,0.35161619493414303,-0.11565955065922508,0.4313864254528218,0.055095196305299646,0.9987962458632126,0.5413756643689995,0.16506377389262047,0.6524253979893612,0.27220368941298373,0.28076626186817955,0.3010882416841648,0.21498835539266556,-0.25945170781091953,-0.38825224805105635,0.28869411108042903,0.9414213782386983,0.6290011135781673,-0.3639659634440628,-0.15835149175238777,-0.14057044963192492,0.17863671195226669,0.41894337933080217
2016-05-11,-0.2728558958570275,-0.2791635225960852,-0.22636711279016158,0.22483315038104526,-0.2240884077880223,0.09879274798192082,-0.10502420422845082,0.21173579872231024,-0.06134201771542093,0.08853306350302775,-0.2093964342998187,-0.09976055052372373,-0.21923124108224007,0.5663257078764123,1.2507524399306365,-0.18936009924925792,-0.17582934137549996,0.3833847213184928,-0.1249279067744937,0.577224004086445,-0.4008521655960525,-0.2056310634137278,0.5507527187015585,0.40192816944615456,-0.5252049293266059,-0.3064167410574613,-0.23635047417017468,-0.5402881017170915,-0.3800509083056586,-0.15366818246835123,-0.3642201873936858,-0.08249034027741126,-0.20792095770272667,-0.15907745791922884,-0.3037183425010683,-0.11776332626850285,-0.05479319792391633,-0.24864915865632667,-0.02397612662860085,-0.25778004811474553,0.038701251669829344,0.09929154385765711,-0.27025135629446506,0.06059722562603863,0.26516701551420946,0.4300158129907701,-0.1491694338978622,-0.54961815951722,-0.15105310726038101,-0.13049199238493656,-0.039619713724115005,0.48426924995135817,-0.41170814063644146,-0.15832420967601776,-0.12096873197606275,-0.009512807754834004,0.00444677700492983,0.5783175751295342,-0.274069125102128,0.11287245142213893,-0.16145262582719772,0.423086458307404,-1.0988376948231575,-0.021927101466186105,0.004446777004929829,-0.03234421228618326,-0.4152479602499663,-0.5158619608204035,0.08644608180483897,0.07735050209876843,-0.1604878968131236,-0.3835254751652879,0.1171824600180217,0.3336449202403922,0.15572290035411634,0.07512705115108025,0.8380298954185935,-0.2847197167455827,-1.0532953064470663,-0.11572010352597109,0.39235323628155194,0.03510942047709772,-1.444645157992083,0.39094713522270125,0.45824852734288735,0.7333988790532555,0.1246878355646754,0.5749259885305403,0.31677373307039475,0.5056593958210388,0.3394224474127408,-0.17651860469369066,0.3732431397078909,-1.1693579110377876,0.3018242802424151,-0.1297529425554294,-0.15835037107044284,0.5080434631015731,0.41640504502035336,-0.06731680443773072
2016-05-12,-0.2731861828013515,-0.28456241176354863,-0.2231969671043512,0.2183426279772435,-0.2232158773076599,0.11412881221976214,-0.5613741517500386,-0.5031329782298314,0.3717694310976711,0.03739989498936101,-0.2961709068589562,-0.3050471757119366,-0.07848682474365223,-0.06462352473779628,0.0688170529030812,-0.3200114381844129,-0.17624714606645686,-0.51829254559712,-0.4344950049726101,0.4015316112512977,-0.4213454841875312,-0.20732798674111128,0.2736959384728963,0.26928339755731195,-0.5863543807528806,-0.4078495602535763,-0.2362710569601335,-0.40158914321527056,-0.9369664787032014,-0.14215818833003419,-0.6689915077274091,0.3354681595161687,-0.33660662372562195,-0.17472153376866004,-0.3448770226468155,-0.12203335740099694,0.05690660103173897,-0.3577825514669407,0.3608083912298129,-0.3121195960927046,-0.12845342439196325,0.11117473670892844,-0.04426149789006367,0.1400460067530071,0.1421908284249691,0.32280884946627725,-0.15719068701098657,-0.2365948381956826,-0.15152574193335197,-0.19205134178628974,-0.036520869476927405,0.2976817486760475,-0.02634150307696305,-0.1501873913293742,-0.12178830580297893,0.024144811707218668,-0.14691033538350778,0.14549641664834315,-0.3194305825747304,0.11367878459987005,-0.15525906286517324,0.33744918990080686,1.116202646966067,-0.12463472756876781,-0.14691033538352058,-0.350763157743141,-0.49864418302659197,-0.38388591021741564,0.2946856145444809,-0.2731684744927237,-0.15989193119856882,-0.29681067036643016,0.509759545348132,-0.3342744204978957,0.07059390338230409,0.1185160520886764,0.4961217651703807,0.2512933036346024,-0.17728134351451558,-0.11429899564172774,0.27859172317579695,-0.11336735998979491,0.775060845075186,0.48606165720210026,0.011417064626847592,0.502645718240986,0.12031443711614385,0.3395457784758203,0.3667843085172537,0.2309855916450342,-0.04133128002369076,-0.41891268840352325,0.6394318178840505,1.0289139685915234,-0.22589608291481644,-0.5373874913202034,-0.1583551784043918,-0.6995246914936654,-0.0008238053683620686,0.11476150063052622
2016-05-13,-0.272645464923115,-0.2870423882106538,-0.22417729440100698,0.21168088245901678,-0.22318781659985368,0.10581175577027481,-0.7703755856839599,-0.4733328165271553,0.24429385629244835,0.49404574335145207,-0.2740531308732955,-0.07910057145189171,-0.8897854389109016,0.01611027128003455,0.5541586804092816,-0.43994808412001674,-0.17613678480745798,0.1850277407298214,-0.3182764246855697,0.75719682857705,-0.21893708621128188,-0.2075075008078454,0.4887986505400688,0.7999269457300588,-0.6714155723763668,-0.37571136435961033,-0.23583531800412882,-0.7014076642503092,-1.1779473605736996,-0.14777587413071427,-0.2723612639157088,0.07400978614920431,-0.21662335804440994,-0.1610562285223519,-0.26945772157005665,-0.1501488309534118,0.8013255479321361,-0.27267311709159325,0.6214775304007498,-0.5859095643341891,0.10836508029785616,0.0990635451651173,-0.1443850042004057,0.769545241197021,0.8568877773525624,-0.10949229947066785,-0.18286718415702827,-0.5154502419065191,-0.11891110751214051,-0.04593140371749792,-0.10480004861358302,0.3394907721318487,-0.2954945512162777,-0.16262414577719378,-0.12111181049479591,0.28791200815625023,0.4581288724761412,0.5538959971116559,-0.2588066162933802,0.11361846827092754,-0.1652821579165324,0.44535609803601633,-1.1274159686428464,-0.16963636741100896,0.45812887247611767,-0.35671982216109804,-0.5723784135616843,-0.6450760349282457,-0.021307704199727943,-0.2020583097819644,-0.15759737937920174,-0.6227769891088374,0.0354068905097157,0.0947973737714791,0.5439632829523589,0.3011886495164866,0.05094482531786252,0.1382480445534036,0.4816775206735126,-0.1165779793045673,0.7396521333876335,0.270485085098579,1.1417031644690363,0.8084640974105052,0.23964916313599652,0.5467698504675128,0.04364295862302724,-0.1098248082534915,0.776264147609746,0.17674755684861151,-0.11843340764301967,-0.3063521942495775,0.8157770970053916,0.7945324137044142,0.21246473898757917,-0.6863586197828082,-0.15834656567755362,-0.19947003393219406,0.8821049616507761,0.050389446176998774
